custnum,saledate,Equipsales
120310,2016-08-01,826047
105642,2016-01-01,179935.7
105642,2016-10-01,460360.26
152138,2018-05-01,134735
151258,2015-11-01,187743
243546,2017-06-01,174378
132544,2017-09-01,118507.7
171935,2016-04-01,444655
127733,2017-06-01,319348
182386,2018-06-01,79969
144572,2015-11-01,212229
230581,2017-09-01,176672
168369,2017-06-01,127025
161122,2018-09-01,396340.89
130501,2018-03-01,76062
155124,2018-08-01,98946
155232,2018-01-01,86976
155232,2018-10-01,286898.27
247158,2018-03-01,83573.3
235813,2016-05-01,76575
138103,2016-05-01,81940
256462,2016-10-01,130606.1
169295,2017-05-01,99957.29
169139,2017-06-01,343539
223781,2018-03-01,2441829
155631,2015-08-01,145819.1
137859,2015-09-01,219101
105642,2016-03-01,405760.33
171736,2018-03-01,122924
170518,2018-01-01,319772.51
170518,2018-10-01,529986
127441,2018-04-01,109255
162708,2017-06-01,104872
241495,2015-05-01,81901
600680,2017-03-01,384293.48
100803,2016-08-01,286866.78
155406,2018-06-01,131099.4
225067,2018-07-01,116640.94
126638,2016-08-01,881442
161122,2018-02-01,555647.06
146949,2017-07-01,77887.08
168829,2018-10-01,83588
123822,2016-03-01,81947
135841,2018-08-01,277790.3
132544,2015-07-01,120292.92
165393,2018-05-01,111101
600680,2017-09-01,205215.96
184166,2018-08-01,80848.55
500500,2016-10-01,135786
500500,2016-01-01,96496.2
141574,2017-06-01,112356
108870,2017-09-01,351379
149821,2017-02-01,88693.44
155019,2017-08-01,80396
168732,2017-03-01,272498.04
123887,2015-06-01,81641
157555,2016-07-01,99717.7
130682,2017-08-01,460542
146773,2016-05-01,113377
143385,2015-07-01,78302.85
130317,2015-04-01,99321.31
143472,2018-08-01,119912
242966,2018-08-01,319796
173144,2018-12-01,100433
167479,2015-06-01,106818
256519,2016-09-01,1235675.93
256519,2017-12-01,1254167.19
164396,2018-07-01,113241
222776,2018-01-01,76485
124932,2018-02-01,115900.53
166395,2018-04-01,106654
157190,2016-06-01,302611
141966,2017-05-01,216344
144527,2017-12-01,174567.62
122908,2017-06-01,207181
221990,2015-07-01,116332.72
179680,2018-10-01,97169
243427,2017-03-01,76291
235185,2016-05-01,125769.98
256259,2018-12-01,2743527.42
145126,2018-09-01,82766
179809,2018-12-01,109929
151142,2019-01-01,98081
220379,2018-05-01,92936
243759,2018-07-01,198498
123822,2017-10-01,80093
256382,2016-03-01,473777
126730,2016-06-01,78581
147943,2018-08-01,150485
179977,2017-07-01,180047.2
144109,2015-04-01,326977
162219,2018-07-01,91003.46
145072,2017-01-01,179447
245889,2016-08-01,210145
100056,2017-03-01,142214
167219,2015-03-01,502905
155866,2015-07-01,376513.88
183122,2018-11-01,98813
155035,2015-05-01,85660.69
226640,2018-04-01,292704
171736,2015-11-01,115525
161122,2016-12-01,502317.88
175451,2016-07-01,84784
182243,2018-02-01,95784
156300,2015-04-01,113972
224210,2015-11-01,92327
254010,2017-05-01,279842
128649,2016-06-01,126606
234236,2016-12-01,289570.09
900900,2015-10-01,476997
900900,2015-01-01,347764
151287,2018-12-01,458671.12
150973,2016-09-01,94153
152784,2016-07-01,75513
155938,2016-09-01,95956
132544,2018-04-01,112633.93
169632,2018-07-01,92098
133176,2017-07-01,699960.99
152138,2019-01-01,83902
224525,2015-07-01,167176
150973,2016-01-01,110714
226821,2017-01-01,110270.49
221774,2017-04-01,91568.55
223255,2015-07-01,104521.7
244036,2019-02-01,83909
226640,2015-03-01,87122
146704,2017-06-01,150222
165803,2017-02-01,896709.04
152213,2018-06-01,275876.35
107246,2017-10-01,199608.2
229799,2017-12-01,112620.07
165408,2018-12-01,146358
155253,2018-05-01,116451.6
153503,2017-07-01,79559
254358,2018-03-01,88666
245837,2017-11-01,101800.27
200200,2015-06-01,201505
500500,2016-03-01,421766.48
165803,2015-12-01,579756.95
106036,2017-08-01,140229
255962,2019-01-01,400057.72
245727,2016-06-01,161557.7
242458,2017-11-01,160090.97
236265,2018-07-01,202568
144527,2018-06-01,424675.31
123887,2015-05-01,75684
221774,2018-05-01,198774
148218,2015-10-01,120345.37
180130,2016-10-01,1260450.61
167538,2015-12-01,102487
148239,2016-08-01,82188
107246,2017-09-01,390251.6
122908,2017-05-01,255951
165408,2016-07-01,110551
182530,2018-11-01,80676
229799,2016-11-01,90720.24
165237,2017-06-01,77892
223781,2018-09-01,806974
230559,2016-07-01,81873
251382,2018-02-01,75810.92
223781,2016-11-01,1316848
167896,2016-06-01,89398
232509,2016-10-01,200735.25
178764,2018-12-01,176148.4
147698,2015-05-01,81171
248606,2015-02-01,193271
162916,2015-07-01,87253
132737,2017-10-01,152495.9
132737,2017-01-01,119707.5
171736,2017-05-01,187659
123822,2017-12-01,76893
155595,2018-06-01,100322.45
128074,2017-07-01,109647
254791,2017-08-01,173292
159936,2018-05-01,1072447.2
150397,2015-06-01,100002.36
251738,2018-10-01,140009.58
130682,2017-03-01,1019023
175291,2018-12-01,96994
172891,2016-06-01,150296.86
124919,2018-05-01,157159.04
109817,2016-08-01,79939.26
243733,2016-09-01,362414
149743,2017-07-01,387316
152213,2016-03-01,398638.15
240203,2018-06-01,102818
144002,2019-02-01,78946
168153,2016-06-01,123370
256259,2017-05-01,123590.28
128074,2015-10-01,128166
128074,2015-01-01,109911
143385,2015-09-01,76228
126638,2015-08-01,314460
148239,2018-09-01,75968
151287,2016-09-01,430518.31
141705,2015-04-01,84812
600680,2017-10-01,294297.84
600680,2017-01-01,613655.5
600680,2017-06-01,496048.84
142622,2018-04-01,177068
227738,2018-08-01,338204.96
600600,2017-09-01,573214.51
100056,2016-01-01,119131
100056,2016-10-01,125650
222892,2016-09-01,81328.22
155848,2015-07-01,8187700
157190,2017-02-01,159284.83
175197,2016-03-01,260516
220401,2017-07-01,87304
138106,2016-11-01,164414
175537,2016-06-01,79243
155667,2018-06-01,222981.83
106606,2018-06-01,205198
126730,2019-01-01,295267.3
227142,2015-10-01,143125
224210,2015-04-01,117226
120310,2015-11-01,510387
159936,2017-04-01,301104.47
152138,2016-12-01,122565
151258,2015-12-01,290235.5
223137,2016-02-01,1041088
254010,2016-06-01,352019.66
223316,2015-09-01,175419
162132,2016-03-01,185665
256356,2016-09-01,106102.7
179594,2017-09-01,143583
234122,2016-07-01,381934
142001,2015-10-01,80418
130501,2017-06-01,92231.6
102865,2015-12-01,93073.7
155182,2015-01-01,234848
155182,2015-10-01,120904
244036,2018-10-01,177502.52
244036,2018-01-01,137498
126638,2019-01-01,904037
155006,2015-05-01,397265.35
140644,2015-02-01,83047
223781,2018-11-01,902637
155581,2018-02-01,154754
172937,2016-12-01,78348
150973,2016-05-01,92695
152937,2016-07-01,120011.47
179579,2017-07-01,337415
139989,2018-03-01,114271.52
137859,2016-04-01,103402
168941,2015-01-01,177703
133176,2018-02-01,287464.95
126894,2018-08-01,105686
142705,2016-08-01,129267
123368,2017-08-01,129014
168439,2017-04-01,94416
162454,2015-09-01,210826
224408,2018-06-01,343389
159602,2019-01-01,1013027.92
158316,2017-07-01,75922
178636,2018-07-01,127206.42
105642,2017-05-01,441242.18
154785,2016-09-01,106942
124932,2015-03-01,92800.27
243427,2017-10-01,124362.67
159602,2018-07-01,1469888
107963,2016-11-01,91486
241670,2015-08-01,96201
107246,2018-03-01,191899.39
256268,2015-12-01,118879
154606,2015-01-01,237751
154606,2015-10-01,138020
244126,2015-08-01,143133.88
256519,2018-05-01,1070758.46
153503,2015-05-01,96957
900900,2017-03-01,574492
167219,2017-12-01,190757
135982,2017-03-01,96903
168153,2018-11-01,114928
242414,2016-07-01,78862.4
221774,2019-01-01,99119.96
255051,2015-12-01,271417
171611,2016-12-01,84073.75
176813,2018-09-01,82735
255314,2017-06-01,102204.84
142705,2016-10-01,77896.49
255679,2015-12-01,209723
256127,2018-12-01,99529
184684,2018-12-01,148344.02
256462,2016-11-01,80970.45
123887,2016-08-01,84003
167811,2015-04-01,79125.6
157564,2018-07-01,83603
186221,2018-11-01,96996.52
220526,2016-03-01,179094.76
174759,2018-06-01,107904
223740,2015-05-01,166247
126638,2016-06-01,1722241
144109,2016-06-01,76410
143324,2018-05-01,81378
152663,2018-03-01,291865.18
223662,2017-01-01,84670.6
162454,2018-02-01,95650
220379,2016-02-01,83487
256462,2018-08-01,134054.4
155848,2018-03-01,2083098
141966,2016-07-01,233061
153266,2016-02-01,75551
120310,2018-04-01,645954
161811,2017-05-01,161308
234236,2016-06-01,556744.33
170782,2018-05-01,79923
143472,2018-06-01,112178
224210,2016-04-01,102632
254438,2018-06-01,85091
127441,2017-10-01,121568.26
127441,2017-01-01,80776
256382,2017-09-01,572532
146351,2018-06-01,499159.06
500500,2018-06-01,200459
172231,2018-06-01,152706.68
171837,2018-08-01,181017.86
171782,2019-01-01,139407
141574,2015-07-01,130460
152138,2018-02-01,131605
153503,2016-03-01,86116
243231,2015-07-01,140427.36
123368,2016-09-01,142757
132544,2016-07-01,98091.49
167024,2017-08-01,89596
237955,2018-05-01,82147.5
140942,2016-03-01,76235.66
146773,2018-09-01,126556
244770,2017-07-01,147069
234236,2017-06-01,739520.57
400400,2016-05-01,10487716.84
155848,2018-10-01,3188424
155848,2018-01-01,1216979
139077,2017-07-01,146003.18
170518,2017-01-01,152311.47
170518,2017-10-01,282788
157197,2018-09-01,81031.37
180406,2017-05-01,109624
135841,2018-01-01,107727.89
135841,2018-10-01,165125.68
179680,2018-12-01,79961
144527,2015-09-01,261157.08
149743,2017-06-01,461399.04
136943,2015-03-01,91209
144877,2015-05-01,107701.06
124886,2018-08-01,128260.8
243220,2017-03-01,84720.92
144052,2016-09-01,110014.8
126638,2018-07-01,951537.88
128874,2016-10-01,371374
128874,2016-01-01,169694
248606,2018-08-01,127911
171973,2015-05-01,96467
160852,2018-10-01,132432
137646,2016-04-01,89176
152351,2016-05-01,202506.5
144782,2017-02-01,113096
227840,2015-12-01,90570
124886,2017-02-01,181965.25
126894,2017-09-01,112286.5
144782,2018-11-01,104892
172891,2016-07-01,78181.32
168953,2015-07-01,284542
172241,2015-07-01,99158
169264,2017-06-01,147704.97
249972,2018-03-01,132163
230070,2015-01-01,199061
132565,2016-06-01,129378.35
170105,2016-12-01,118635
155006,2017-09-01,205351
151142,2015-09-01,83451
243231,2015-09-01,182503
165408,2017-05-01,143081
183401,2018-04-01,98561
165408,2017-06-01,146106.48
159186,2018-06-01,153909
250549,2016-01-01,148117
250549,2016-10-01,101740
180406,2019-02-01,76217
161122,2017-03-01,817238.26
400400,2015-01-01,7491974.5
400400,2015-10-01,8010953.49
233142,2018-05-01,82960.91
107963,2018-07-01,133924
223137,2015-02-01,1004702
120310,2016-11-01,862561
128074,2016-02-01,77401
165803,2015-10-01,717635.9
165803,2015-01-01,420222
400400,2015-03-01,16661721.67
148218,2015-12-01,77866
179977,2018-05-01,219772
153520,2015-02-01,219197.32
146831,2018-05-01,160045
235185,2015-05-01,80581
135841,2017-04-01,195087.81
100803,2016-07-01,214985.06
147943,2018-06-01,97809.28
171782,2017-05-01,224554
155667,2018-09-01,146114
144877,2016-08-01,88195
222356,2018-01-01,197784
222356,2018-10-01,308109
154521,2016-12-01,78202
500500,2017-06-01,157488
254424,2016-06-01,91153
148507,2016-08-01,170055.23
153503,2016-09-01,95631
251382,2015-03-01,152598
256462,2015-06-01,108096
248018,2017-12-01,75332
256375,2018-01-01,99753
256375,2018-10-01,113036
148310,2018-07-01,110867
122908,2017-02-01,184488.4
223137,2019-01-01,1715053
106779,2017-12-01,86387
128680,2017-03-01,90191.2
237924,2017-07-01,127398.15
163841,2018-07-01,96811
179579,2018-04-01,195614
223662,2017-03-01,127501.5
155667,2015-05-01,227187
166572,2015-02-01,93356
141966,2015-02-01,76716
180130,2017-08-01,4427688.33
233839,2016-03-01,105098
243853,2016-02-01,151341
178438,2018-10-01,76086.24
243427,2018-06-01,102701.64
126638,2017-11-01,317924
237217,2015-09-01,225620.25
155033,2017-03-01,84937
125712,2017-08-01,126400
151287,2016-05-01,410040.32
137646,2016-05-01,79405
165393,2016-09-01,97232
244264,2015-02-01,99520.25
234122,2016-06-01,279255
148638,2017-07-01,102963
243231,2018-03-01,256811.12
223740,2016-08-01,140870
125859,2016-08-01,241359.75
240896,2017-07-01,203788
164396,2018-01-01,90000
164396,2018-10-01,77922
223255,2017-05-01,159713.8
171935,2015-09-01,563867
139257,2016-06-01,214378
144002,2018-12-01,155724
153503,2016-08-01,89366
255314,2015-11-01,304190
247158,2018-01-01,76981.18
254791,2017-05-01,258544.36
155581,2018-09-01,142497
223137,2015-11-01,1301567
245100,2017-12-01,124432
151258,2015-08-01,94677
158397,2015-07-01,91071
144782,2016-05-01,195073
244770,2017-02-01,120967
174759,2017-11-01,94169
168153,2018-06-01,109523.56
243759,2018-09-01,144442
169139,2016-11-01,278880
133357,2017-05-01,148353
225067,2018-06-01,110333.17
131629,2018-03-01,77273
169632,2016-12-01,77734
172719,2016-05-01,158959
242414,2016-08-01,92596
233839,2018-07-01,269667
155296,2018-05-01,174122
248018,2016-08-01,234060.66
254490,2016-07-01,120528
700700,2015-04-01,280741
182360,2018-04-01,101345.43
142705,2015-05-01,82113
179594,2018-03-01,155984
245100,2017-06-01,262276
159602,2016-12-01,635674.34
221990,2016-07-01,178819.04
500500,2017-08-01,417602
153520,2015-09-01,237305
400400,2018-07-01,23815142.15
226640,2017-07-01,209038.86
237217,2015-08-01,304355.89
254438,2015-10-01,142997
128074,2018-11-01,104005
133357,2015-08-01,164269
178185,2018-06-01,112214.95
144527,2018-03-01,288200.93
224408,2016-02-01,259061
171456,2015-09-01,121775
254424,2015-05-01,85562
256462,2017-08-01,97582.9
234236,2017-11-01,311648.68
250961,2018-02-01,92520
181149,2018-02-01,94010.55
150473,2017-09-01,163832.9
139257,2016-08-01,233319
176813,2017-06-01,109230
126894,2015-05-01,112051
172532,2019-01-01,283620
170942,2015-04-01,125121.69
109874,2015-07-01,323709
167219,2018-05-01,269800
600600,2019-02-01,299970.18
223255,2015-06-01,103926.15
155406,2018-08-01,76332
126894,2015-06-01,137250
155124,2015-06-01,120964
141966,2015-07-01,269992
227738,2018-12-01,147676.48
254224,2018-02-01,239686
700700,2017-01-01,296151.9
700700,2017-10-01,250102.27
130682,2017-09-01,465655
243231,2016-04-01,282371
155866,2018-04-01,1271996.16
165803,2017-05-01,1507615.3
146704,2018-02-01,96883
155006,2016-08-01,402277.58
157190,2016-03-01,99200.6
165803,2015-09-01,632509.6
142582,2015-01-01,120335
254688,2016-04-01,193375.4
106036,2016-03-01,116816.9
254539,2018-05-01,84210
235185,2016-10-01,118318.8
235185,2016-01-01,75704
151142,2018-07-01,117867
155120,2017-07-01,118976
182601,2018-10-01,102715.83
155667,2016-08-01,283610
155253,2015-06-01,114987
200200,2015-08-01,158824
251382,2015-05-01,187176.8
223316,2018-04-01,103453
250549,2016-09-01,83236
227840,2016-03-01,86194
233407,2016-08-01,84444.13
141491,2017-09-01,91780
170123,2017-08-01,118515.7
155406,2016-06-01,82727.4
131111,2015-04-01,79116
249972,2017-09-01,151122
180130,2017-03-01,11324953.67
600600,2017-05-01,1066758.99
156300,2015-11-01,75483
150973,2017-08-01,88515.41
182380,2018-02-01,162813
152663,2017-09-01,378406
249972,2017-10-01,107127
249972,2017-01-01,116685
138103,2018-08-01,191778.3
256259,2015-11-01,405603.7
165717,2015-05-01,107261
140061,2018-03-01,83369
231820,2016-06-01,134680
142622,2017-09-01,246516
180729,2017-06-01,79996
224210,2016-03-01,117567
141206,2018-07-01,84719
171756,2017-10-01,92196.62
129107,2015-12-01,90927
256382,2018-10-01,1625451
256382,2018-01-01,548818
228352,2018-08-01,76677
155124,2015-07-01,159928.29
128649,2016-07-01,149539.1
248606,2017-10-01,557527
248606,2017-01-01,305824
122676,2017-11-01,130935
155848,2018-06-01,3688460
123368,2016-12-01,152390
155848,2017-04-01,2077350
100803,2017-12-01,110486
171756,2017-09-01,140603
154606,2015-09-01,100042
244126,2018-03-01,117520
151142,2018-12-01,126083
158397,2015-06-01,129200
171935,2018-07-01,616020
163654,2017-06-01,118443
241449,2015-06-01,190592
256519,2016-04-01,1643389.48
223662,2015-09-01,96361.57
155124,2016-05-01,123555
500500,2018-04-01,189731
224525,2017-03-01,164771
249972,2017-11-01,118133
128874,2017-06-01,647823
230581,2016-12-01,131602
175451,2017-06-01,102660
139989,2017-02-01,96061
171066,2018-10-01,114448.54
172443,2018-09-01,87418
165408,2018-04-01,149517
127005,2015-06-01,83240.17
254010,2015-04-01,186889
142622,2017-01-01,201660
142622,2017-10-01,545393
256259,2015-10-01,820987.24
256259,2015-01-01,264159
153266,2017-03-01,121837
168953,2015-06-01,284655
102865,2016-08-01,91095
163841,2018-08-01,111281
161811,2016-04-01,118061.76
231876,2016-07-01,110761
161607,2018-10-01,76587.1
155667,2016-03-01,144526
182158,2018-05-01,411306.06
153503,2015-03-01,108464
151258,2017-04-01,109122
600600,2018-10-01,673223.72
600600,2018-01-01,491168.46
134939,2018-11-01,75885.15
223740,2016-06-01,160797
140785,2015-08-01,98250
155253,2017-09-01,122712
256519,2018-08-01,1076516.08
157564,2015-06-01,78358
152138,2015-08-01,76749
900900,2018-09-01,663280
222534,2017-05-01,89087
155182,2016-07-01,374462
220526,2017-06-01,104302
223316,2017-07-01,105138
222063,2018-05-01,104358
244264,2016-07-01,155655.5
149959,2018-10-01,81221
167297,2017-01-01,106525
106606,2018-11-01,75133
106036,2015-11-01,79460.56
172419,2019-02-01,93072
900900,2016-04-01,504490.9
100803,2017-04-01,238022.89
150473,2017-10-01,132174.85
150473,2017-01-01,86255
161030,2018-06-01,84948.5
183267,2018-04-01,122371.28
100056,2018-01-01,170067
100056,2018-10-01,82816
159602,2015-08-01,1037446.23
140785,2016-06-01,119074
148310,2015-12-01,106404
242458,2019-01-01,83198.86
153520,2015-08-01,227074
132544,2015-02-01,103981.56
149059,2016-09-01,82897
244264,2018-06-01,248634.2
169264,2018-05-01,161818
245727,2017-07-01,91866
100217,2017-01-01,103167
144782,2018-10-01,135537
144782,2018-01-01,133686
135841,2015-06-01,232106.5
146831,2016-10-01,133223
146831,2016-01-01,144294
172534,2016-10-01,223512.86
248606,2017-03-01,425306
151287,2016-10-01,93335.02
151287,2016-01-01,283709
166360,2018-11-01,88028
170518,2018-07-01,399321
139077,2017-12-01,88381
221774,2015-07-01,75696.75
141574,2016-07-01,142102
161122,2017-04-01,735883.69
146111,2018-07-01,130151.17
120310,2017-04-01,783484
249972,2015-12-01,95036
224408,2017-10-01,118870
224408,2017-01-01,210189
245889,2018-06-01,88354.76
700700,2015-03-01,291153
163053,2015-09-01,80577.9
144109,2015-06-01,830693
141072,2018-05-01,81078.68
174850,2018-11-01,147096
900900,2016-07-01,523070
129075,2015-02-01,551725
180719,2019-01-01,75640.94
153914,2018-11-01,383214
123368,2015-06-01,92793
230559,2015-01-01,109217
129365,2015-09-01,80493
138103,2016-11-01,80848.32
157190,2017-09-01,306985
150973,2018-12-01,125579
241449,2018-01-01,107825
241449,2018-10-01,101173
600600,2017-08-01,878677.59
180130,2017-05-01,4528803.67
233839,2018-06-01,119517
100056,2017-08-01,115606
179594,2017-06-01,356069
245633,2016-06-01,110626.16
223740,2015-03-01,102343
102795,2016-11-01,98201
249972,2015-07-01,148991
179594,2017-08-01,230324
182158,2018-08-01,289507.11
138103,2017-04-01,92485.8
248606,2015-07-01,119477
243231,2016-03-01,231842
135757,2017-06-01,81830
155182,2015-09-01,404742.43
155946,2015-09-01,178359
161811,2018-12-01,441548
128712,2017-11-01,90090.42
155182,2016-04-01,698931
168829,2018-06-01,125414.12
109798,2016-06-01,158705
223740,2015-12-01,151997
242458,2017-05-01,140303.02
162132,2016-01-01,85840
255962,2016-11-01,647045.18
153503,2017-08-01,75658
142622,2015-03-01,296876
179809,2018-04-01,98471
142752,2017-08-01,79673.56
241449,2017-08-01,137997
179594,2019-02-01,78327
225392,2018-08-01,104001
250961,2017-08-01,99509
165393,2016-12-01,121750
243231,2017-11-01,270880
254791,2018-06-01,285725
248018,2017-09-01,97122
169264,2017-09-01,86308
256268,2017-03-01,140720
140061,2019-01-01,92179
122676,2017-01-01,193024.32
122676,2017-10-01,215287
245837,2017-05-01,116483
155581,2016-09-01,89994
227142,2016-04-01,97913
237217,2016-11-01,133997.75
155033,2017-06-01,120223
152663,2016-05-01,438924.25
222356,2016-04-01,122405
120310,2017-06-01,730435
900900,2016-12-01,410951
162454,2017-02-01,108109.9
165393,2017-08-01,77058
243231,2018-06-01,97695
241495,2015-09-01,81178
148235,2016-06-01,75127.3
140785,2015-12-01,100752.5
126638,2016-12-01,207107
162454,2016-05-01,176079
400400,2018-05-01,15932662.16
161674,2018-03-01,143502
131111,2016-06-01,103364
240667,2016-06-01,125294.53
228352,2018-06-01,88818
179579,2018-07-01,407347
152213,2016-08-01,406538.11
137859,2016-11-01,75493
162329,2015-05-01,104346.04
137646,2015-07-01,102557
135841,2017-11-01,114411.28
180733,2017-06-01,310603.93
149743,2015-08-01,266129.8
167141,2016-12-01,82477
255364,2015-10-01,127441
152138,2018-09-01,131763
165408,2019-01-01,158793
230581,2017-06-01,354574
248018,2017-01-01,85702
182158,2017-12-01,148578
146773,2018-08-01,140021
236265,2017-04-01,103311
161975,2016-08-01,159452
108870,2015-03-01,141248
230070,2015-03-01,104498
256382,2018-02-01,426168
152663,2017-02-01,261263
155425,2015-10-01,164938
155425,2015-01-01,119587
223781,2018-01-01,1659715
223781,2018-10-01,1109339
244126,2015-06-01,184169
175555,2017-05-01,118461
142705,2018-02-01,146175.25
146831,2017-08-01,128987
168732,2017-06-01,394201.42
220379,2017-11-01,120343
400400,2017-07-01,13481787.1
151172,2017-06-01,84095
225850,2015-05-01,131810
248606,2015-09-01,222498
244264,2016-06-01,217441.5
137859,2015-01-01,253300
137859,2015-10-01,155378
183155,2018-06-01,380759.9
231820,2017-06-01,100827
167219,2015-06-01,119396
102795,2017-06-01,284524.98
237839,2015-08-01,106733.65
169569,2016-09-01,105928
130682,2019-02-01,89607
179635,2017-03-01,114926.25
140882,2018-12-01,77380
700700,2017-11-01,251274.1
155866,2019-01-01,722113.61
226640,2018-02-01,167921
169295,2017-03-01,167130.4
123822,2017-09-01,102958
179977,2018-09-01,159955
109798,2015-11-01,98495
224525,2015-04-01,91364
165803,2018-06-01,1352773.74
172891,2017-09-01,168528.53
124919,2018-06-01,126513.3
156590,2016-08-01,103882
254903,2018-03-01,259251
184699,2018-12-01,82891
146111,2017-05-01,88724.75
243733,2017-08-01,238811
254010,2017-07-01,396774
256259,2016-07-01,715092.62
146831,2016-09-01,158205
152351,2017-03-01,160017.96
188047,2019-01-01,142911
171837,2017-07-01,214811
244264,2015-04-01,160374.5
155253,2015-04-01,125918.97
146831,2015-06-01,126512
244264,2018-07-01,209311.55
167219,2016-09-01,674105
245633,2016-07-01,109393.2
161811,2018-04-01,279068
121683,2017-06-01,153382
240896,2016-03-01,99023
169476,2017-08-01,79836.54
241449,2018-03-01,136306
179680,2018-09-01,85632
162132,2017-08-01,124476
241727,2017-11-01,109159.17
125859,2016-07-01,218039
245633,2017-05-01,126295.95
221990,2017-04-01,98251.2
245837,2018-06-01,178513
153734,2018-02-01,76239
174850,2018-12-01,133582
241083,2017-06-01,83081
142001,2016-04-01,76608
122908,2017-03-01,254651.95
123368,2018-11-01,98596.5
233142,2016-09-01,77354.61
233142,2017-08-01,97265
236265,2018-05-01,135909
139257,2017-07-01,145446
176083,2018-01-01,169056.27
132544,2017-05-01,105847.02
144782,2017-04-01,170531
165803,2016-04-01,684264.2
135841,2016-12-01,88027.25
133176,2015-11-01,537271.97
146351,2017-01-01,380453.24
146351,2017-10-01,148506
221990,2018-06-01,81826
169264,2017-03-01,87721.37
227911,2015-09-01,137022
109874,2017-08-01,99552.4
132544,2017-06-01,95396.18
146773,2015-12-01,81132
146773,2017-02-01,108786
150397,2018-02-01,80378
255314,2015-03-01,241665.78
120715,2016-05-01,102166
155120,2018-12-01,127683.9
172419,2016-06-01,222090
248018,2017-07-01,304952.9
153412,2018-11-01,96603
159936,2016-11-01,238850.47
104573,2018-06-01,118622
222356,2018-02-01,172867
152351,2017-04-01,141989
137646,2015-08-01,91397
123368,2016-10-01,107642
142705,2016-12-01,114016.4
237217,2017-05-01,178478
155946,2015-08-01,176473
128874,2015-02-01,387115
242414,2017-06-01,121509.05
144430,2016-07-01,105598
104573,2018-03-01,153666
143385,2018-07-01,131710.45
251382,2016-08-01,172761
233839,2015-09-01,130492
109874,2015-06-01,183903
231820,2015-02-01,91183
237924,2015-08-01,88206
171066,2018-12-01,100477
107963,2015-08-01,93687
241727,2018-12-01,154318.55
151258,2016-11-01,168495
168732,2015-04-01,128256.2
165393,2018-12-01,108100
251382,2016-12-01,280262
138862,2015-04-01,149511.56
133357,2016-12-01,140829
128874,2018-03-01,175658
172534,2018-03-01,91199.75
140785,2016-04-01,101304
245837,2018-05-01,186463.6
159602,2018-12-01,758855
133357,2018-04-01,136862
250961,2017-06-01,198960.24
154521,2018-11-01,77879
223637,2017-12-01,78996
172419,2017-05-01,90365
165803,2018-03-01,1066624
161975,2015-05-01,123028
162454,2018-04-01,145377
224210,2017-05-01,107710
231876,2017-07-01,77281
182380,2018-11-01,104586
146704,2018-06-01,118324.14
146831,2016-12-01,128104
236265,2017-12-01,120257
168732,2018-07-01,333663.8
153832,2016-03-01,95952.09
105642,2017-08-01,92614.3
221774,2017-11-01,128339.36
234122,2017-01-01,171763
108870,2017-10-01,391804
108870,2017-01-01,112065.5
159834,2018-04-01,279161.02
242414,2016-06-01,99343
169476,2018-10-01,76173
700700,2016-03-01,131747.5
223427,2017-07-01,87988
122676,2015-05-01,294199
102795,2016-12-01,77151.16
104573,2017-11-01,100592.9
223255,2017-09-01,174796.3
169139,2018-04-01,315703
155033,2018-12-01,145527.39
105642,2016-09-01,438303.22
223255,2018-03-01,139117.7
241305,2018-03-01,101786
171935,2016-06-01,983704
106036,2017-04-01,124020.42
254702,2018-10-01,188007
251382,2015-11-01,91018
220379,2018-07-01,88788
159936,2018-02-01,415401.8
161811,2016-06-01,202006.57
163130,2018-06-01,100014
138103,2018-09-01,97269.61
123822,2018-10-01,98744
133459,2015-04-01,94731
254424,2016-08-01,87231
133176,2018-04-01,685545.73
172534,2018-06-01,623144.29
153520,2015-01-01,202776
153520,2015-10-01,162851
220379,2018-06-01,124855
245633,2015-01-01,178190.48
133176,2016-08-01,936719.45
179680,2018-07-01,106517
254688,2018-05-01,158571
131629,2015-06-01,90344.34
171837,2015-11-01,135893.64
244770,2017-05-01,136895
229854,2018-06-01,139122
151287,2016-08-01,259863.61
152351,2016-02-01,95112
171837,2016-04-01,198237
143385,2018-08-01,139201
240667,2016-08-01,82619.06
243733,2016-10-01,375761
243733,2016-01-01,223993
163654,2015-10-01,94806
163654,2015-01-01,82876
123822,2015-06-01,76387
180130,2019-02-01,2805148.98
100803,2018-04-01,502924.08
135841,2018-02-01,108193.18
130682,2015-04-01,273168
144527,2016-07-01,321210.29
130682,2017-10-01,568383
130682,2017-01-01,300098
176813,2017-03-01,75304
256519,2017-08-01,648109.99
700700,2018-06-01,533999.35
100056,2016-09-01,83371
127733,2015-08-01,109043
244264,2017-05-01,219107.09
120715,2017-07-01,106063
130317,2016-08-01,172677.97
256127,2016-06-01,97727
155120,2017-06-01,99360
159834,2016-08-01,192190.5
249972,2015-04-01,104772
178636,2017-01-01,77922
231820,2017-08-01,129662
133665,2015-08-01,144239
152213,2016-02-01,131625.05
224525,2018-09-01,193933
254010,2015-11-01,180116
152213,2018-09-01,117345.51
100056,2015-05-01,114903
126894,2018-11-01,83576.87
223316,2018-07-01,114521
243546,2016-07-01,177814
168732,2018-02-01,330676.5
146351,2015-04-01,147252
168732,2018-12-01,297930.76
122143,2017-09-01,313010
