custnum,saledate,Equipsales
176183,3/1/2017,1872
176183,4/1/2017,5281
176183,5/1/2017,1
176183,6/1/2017,6211
176183,7/1/2017,1436.88
176183,8/1/2017,7969
176183,9/1/2017,5248
176183,10/1/2017,2635
176183,11/1/2017,9317
176183,12/1/2017,1263
176183,1/1/2018,1
176183,2/1/2018,1
176183,3/1/2018,2583
176183,4/1/2018,11117.7
176183,5/1/2018,1
176183,6/1/2018,9723
176183,7/1/2018,7219.7
176183,8/1/2018,1
176183,9/1/2018,1
176183,10/1/2018,1
176183,11/1/2018,5271
176183,12/1/2018,1
176183,1/1/2019,1
176333,1/1/2014,1
176333,2/1/2014,1
176333,3/1/2014,1
176333,4/1/2014,1
176333,5/1/2014,1
176333,6/1/2014,1
176333,7/1/2014,1
176333,8/1/2014,1
176333,9/1/2014,1
176333,10/1/2014,1
176333,11/1/2014,1
176333,12/1/2014,1
176333,1/1/2015,1
176333,2/1/2015,1
176333,3/1/2015,1
176333,4/1/2015,1
176333,5/1/2015,1
176333,6/1/2015,1
176333,7/1/2015,1
176333,8/1/2015,1
176333,9/1/2015,1
176333,10/1/2015,1
176333,11/1/2015,1
176333,12/1/2015,1
176333,1/1/2016,1
176333,2/1/2016,1
176333,3/1/2016,1
176333,4/1/2016,1
176333,5/1/2016,22684
176333,6/1/2016,6477
176333,7/1/2016,5596
176333,8/1/2016,14432
176333,9/1/2016,2456
176333,10/1/2016,1
176333,11/1/2016,1
176333,12/1/2016,6244
176333,1/1/2017,1
176333,2/1/2017,1459
176333,3/1/2017,28191
176333,4/1/2017,11749
176333,5/1/2017,24631
176333,6/1/2017,14842
176333,7/1/2017,7645
176333,8/1/2017,14176
176333,9/1/2017,11546
176333,10/1/2017,1
176333,11/1/2017,7915
176333,12/1/2017,8184
176333,1/1/2018,8713
176333,2/1/2018,1
176333,3/1/2018,26722
176333,4/1/2018,1
176333,5/1/2018,18754
176333,6/1/2018,1
176333,7/1/2018,1
176333,8/1/2018,1
176333,9/1/2018,1
176333,10/1/2018,1
176333,11/1/2018,1
176333,12/1/2018,1
176333,1/1/2019,1
177102,1/1/2014,1
177102,2/1/2014,1
177102,3/1/2014,1
177102,4/1/2014,1
177102,5/1/2014,1
177102,6/1/2014,1
177102,7/1/2014,1
177102,8/1/2014,1
177102,9/1/2014,1
177102,10/1/2014,1
177102,11/1/2014,1
177102,12/1/2014,1
177102,1/1/2015,1
177102,2/1/2015,1
177102,3/1/2015,1
177102,4/1/2015,1
177102,5/1/2015,1
177102,6/1/2015,1
177102,7/1/2015,1
177102,8/1/2015,1
177102,9/1/2015,1
177102,10/1/2015,1
177102,11/1/2015,1
177102,12/1/2015,1
177102,1/1/2016,1
177102,2/1/2016,1
177102,3/1/2016,1
177102,4/1/2016,1
177102,5/1/2016,1
177102,6/1/2016,1489
177102,7/1/2016,17519
177102,8/1/2016,21683
177102,9/1/2016,19473
177102,10/1/2016,9261.87
177102,11/1/2016,7141
177102,12/1/2016,41416
177102,1/1/2017,3412
177102,2/1/2017,3316
177102,3/1/2017,61331
177102,4/1/2017,3184
177102,5/1/2017,11397
177102,6/1/2017,41861
177102,7/1/2017,11225
177102,8/1/2017,9352
177102,9/1/2017,11738
177102,10/1/2017,3599
177102,11/1/2017,1
177102,12/1/2017,28711
177102,1/1/2018,14324
177102,2/1/2018,4212
177102,3/1/2018,19111
177102,4/1/2018,4314
177102,5/1/2018,14759
177102,6/1/2018,21213
177102,7/1/2018,37388
177102,8/1/2018,31641.5
177102,9/1/2018,18621
177102,10/1/2018,3215
177102,11/1/2018,8732
177102,12/1/2018,12917
177102,1/1/2019,88115
177244,1/1/2014,1
177244,2/1/2014,1
177244,3/1/2014,1
177244,4/1/2014,1
177244,5/1/2014,1
177244,6/1/2014,1
177244,7/1/2014,1
177244,8/1/2014,1
177244,9/1/2014,1
177244,10/1/2014,1
177244,11/1/2014,1
177244,12/1/2014,1
177244,1/1/2015,1
177244,2/1/2015,1
177244,3/1/2015,1
177244,4/1/2015,1
177244,5/1/2015,1
177244,6/1/2015,1
177244,7/1/2015,1
177244,8/1/2015,1
177244,9/1/2015,1
177244,10/1/2015,1
177244,11/1/2015,1
177244,12/1/2015,1
177244,1/1/2016,1
177244,2/1/2016,1
177244,3/1/2016,1
177244,4/1/2016,1
177244,5/1/2016,1
177244,6/1/2016,1
177244,7/1/2016,33939
177244,8/1/2016,49132
177244,9/1/2016,41513
177244,10/1/2016,9839
177244,11/1/2016,1
177244,12/1/2016,28955
177244,1/1/2017,2991
177244,2/1/2017,6649
177244,3/1/2017,23156
177244,4/1/2017,7898
177244,5/1/2017,7161
177244,6/1/2017,652
177244,7/1/2017,13412
177244,8/1/2017,21179
177244,9/1/2017,45749
177244,10/1/2017,25126
177244,11/1/2017,18231
177244,12/1/2017,5463
177244,1/1/2018,3111
177244,2/1/2018,21216
177244,3/1/2018,9531
177244,4/1/2018,26676
177244,5/1/2018,23697
177244,6/1/2018,45766
177244,7/1/2018,25261
177244,8/1/2018,15579
177244,9/1/2018,18589
177244,10/1/2018,3266
177244,11/1/2018,5694
177244,12/1/2018,1
177244,1/1/2019,7312
177673,1/1/2014,1
177673,2/1/2014,1
177673,3/1/2014,1
177673,4/1/2014,1
177673,5/1/2014,1
177673,6/1/2014,1
177673,7/1/2014,1
177673,8/1/2014,1
177673,9/1/2014,1
177673,10/1/2014,1
177673,11/1/2014,1
177673,12/1/2014,1
177673,1/1/2015,1
177673,2/1/2015,1
177673,3/1/2015,1
177673,4/1/2015,1
177673,5/1/2015,1
177673,6/1/2015,1
177673,7/1/2015,1
177673,8/1/2015,1
177673,9/1/2015,1
177673,10/1/2015,1
177673,11/1/2015,1
177673,12/1/2015,1
177673,1/1/2016,1
177673,2/1/2016,1
177673,3/1/2016,1
177673,4/1/2016,1
177673,5/1/2016,1
177673,6/1/2016,1
177673,7/1/2016,1
177673,8/1/2016,2489
177673,9/1/2016,47
177673,10/1/2016,1
177673,11/1/2016,1
177673,12/1/2016,1
177673,1/1/2017,1
177673,2/1/2017,15368
177673,3/1/2017,3299
177673,4/1/2017,4419
177673,5/1/2017,11319
177673,6/1/2017,8825
177673,7/1/2017,6182
177673,8/1/2017,2271
177673,9/1/2017,3991
177673,10/1/2017,3184
177673,11/1/2017,6124
177673,12/1/2017,591
177673,1/1/2018,1714
177673,2/1/2018,1634
177673,3/1/2018,4921
177673,4/1/2018,5946
177673,5/1/2018,4152
177673,6/1/2018,3197
177673,7/1/2018,3867
177673,8/1/2018,1784
177673,9/1/2018,3142
177673,10/1/2018,1
177673,11/1/2018,1
177673,12/1/2018,1
177673,1/1/2019,1
179250,1/1/2014,1
179250,2/1/2014,1
179250,3/1/2014,1
179250,4/1/2014,1
179250,5/1/2014,1
179250,6/1/2014,1
179250,7/1/2014,1
179250,8/1/2014,1
179250,9/1/2014,1
179250,10/1/2014,1
179250,11/1/2014,1
179250,12/1/2014,1
179250,1/1/2015,1
179250,2/1/2015,1
179250,3/1/2015,1
179250,4/1/2015,1
179250,5/1/2015,1
179250,6/1/2015,1
179250,7/1/2015,1
179250,8/1/2015,1
179250,9/1/2015,1
179250,10/1/2015,1
179250,11/1/2015,1
179250,12/1/2015,1
179250,1/1/2016,1
179250,2/1/2016,1
179250,3/1/2016,1
179250,4/1/2016,1
179250,5/1/2016,1
179250,6/1/2016,1
179250,7/1/2016,1
179250,8/1/2016,1
179250,9/1/2016,1
179250,10/1/2016,1
179250,11/1/2016,1
179250,12/1/2016,1
179250,1/1/2017,1
179250,2/1/2017,1
179250,3/1/2017,25268
179250,4/1/2017,25268
179250,5/1/2017,1
179250,6/1/2017,24716
179250,7/1/2017,1
179250,8/1/2017,21449
179250,9/1/2017,1
179250,10/1/2017,8148
179250,11/1/2017,8148
179250,12/1/2017,1
179250,1/1/2018,21121
179250,2/1/2018,21121
179250,3/1/2018,1
179250,4/1/2018,1
179250,5/1/2018,21456
179250,6/1/2018,1
179250,7/1/2018,21682
179250,8/1/2018,2353
179250,9/1/2018,12172
179250,10/1/2018,16398
179250,11/1/2018,1
179250,12/1/2018,1
179250,1/1/2019,17221
179251,1/1/2014,1
179251,2/1/2014,1
179251,3/1/2014,1
179251,4/1/2014,1
179251,5/1/2014,1
179251,6/1/2014,1
179251,7/1/2014,1
179251,8/1/2014,1
179251,9/1/2014,1
179251,10/1/2014,1
179251,11/1/2014,1
179251,12/1/2014,1
179251,1/1/2015,1
179251,2/1/2015,1
179251,3/1/2015,1
179251,4/1/2015,1
179251,5/1/2015,1
179251,6/1/2015,1
179251,7/1/2015,1
179251,8/1/2015,1
179251,9/1/2015,1
179251,10/1/2015,1
179251,11/1/2015,1
179251,12/1/2015,1
179251,1/1/2016,1
179251,2/1/2016,1
179251,3/1/2016,1
179251,4/1/2016,1
179251,5/1/2016,1
179251,6/1/2016,1
179251,7/1/2016,1
179251,8/1/2016,1
179251,9/1/2016,1
179251,10/1/2016,1
179251,11/1/2016,1
179251,12/1/2016,1
179251,1/1/2017,1
179251,2/1/2017,1371
179251,3/1/2017,17447
179251,4/1/2017,1281
179251,5/1/2017,6926
179251,6/1/2017,1
179251,7/1/2017,6781
179251,8/1/2017,993
179251,9/1/2017,265
179251,10/1/2017,4282
179251,11/1/2017,1
179251,12/1/2017,1
179251,1/1/2018,9576
179251,2/1/2018,1
179251,3/1/2018,3418
179251,4/1/2018,1
179251,5/1/2018,5834
179251,6/1/2018,1
179251,7/1/2018,2523
179251,8/1/2018,777
179251,9/1/2018,1
179251,10/1/2018,2313
179251,11/1/2018,1
179251,12/1/2018,3852
179251,1/1/2019,1
179637,1/1/2014,1
179637,2/1/2014,1
179637,3/1/2014,1
179637,4/1/2014,1
179637,5/1/2014,1
179637,6/1/2014,1
179637,7/1/2014,1
179637,8/1/2014,1
179637,9/1/2014,1
179637,10/1/2014,1
179637,11/1/2014,1
179637,12/1/2014,1
179637,1/1/2015,1
179637,2/1/2015,1
179637,3/1/2015,1
179637,4/1/2015,1
179637,5/1/2015,1
179637,6/1/2015,1
179637,7/1/2015,1
179637,8/1/2015,1
179637,9/1/2015,1
179637,10/1/2015,1
179637,11/1/2015,1
179637,12/1/2015,1
179637,1/1/2016,1
179637,2/1/2016,1
179637,3/1/2016,1
179637,4/1/2016,1
179637,5/1/2016,1
179637,6/1/2016,1
179637,7/1/2016,1
179637,8/1/2016,1
179637,9/1/2016,1
179637,10/1/2016,1
179637,11/1/2016,1
179637,12/1/2016,1
179637,1/1/2017,1
179637,2/1/2017,35747.14
179637,3/1/2017,12139
179637,4/1/2017,5427
179637,5/1/2017,1
179637,6/1/2017,2785
179637,7/1/2017,31
179637,8/1/2017,1714
179637,9/1/2017,1
179637,10/1/2017,1
179637,11/1/2017,1
179637,12/1/2017,38
179637,1/1/2018,2741
179637,2/1/2018,2281
179637,3/1/2018,417
179637,4/1/2018,1745
179637,5/1/2018,1
179637,6/1/2018,3544
179637,7/1/2018,1547
179637,8/1/2018,796
179637,9/1/2018,298
179637,10/1/2018,843
179637,11/1/2018,1
179637,12/1/2018,1
179637,1/1/2019,38
179730,1/1/2014,1
179730,2/1/2014,1
179730,3/1/2014,1
179730,4/1/2014,1
179730,5/1/2014,1
179730,6/1/2014,1
179730,7/1/2014,1
179730,8/1/2014,1
179730,9/1/2014,1
179730,10/1/2014,1
179730,11/1/2014,1
179730,12/1/2014,1
179730,1/1/2015,1
179730,2/1/2015,1
179730,3/1/2015,1
179730,4/1/2015,1
179730,5/1/2015,1
179730,6/1/2015,1
179730,7/1/2015,1
179730,8/1/2015,1
179730,9/1/2015,1
179730,10/1/2015,1
179730,11/1/2015,1
179730,12/1/2015,1
179730,1/1/2016,1
179730,2/1/2016,1
179730,3/1/2016,1
179730,4/1/2016,1
179730,5/1/2016,1
179730,6/1/2016,1
179730,7/1/2016,1
179730,8/1/2016,1
179730,9/1/2016,1
179730,10/1/2016,1
179730,11/1/2016,1
179730,12/1/2016,1
179730,1/1/2017,1
179730,2/1/2017,1714
179730,3/1/2017,529
179730,4/1/2017,1
179730,5/1/2017,2927
179730,6/1/2017,6151
179730,7/1/2017,7727
179730,8/1/2017,3946
179730,9/1/2017,2543
179730,10/1/2017,2997
179730,11/1/2017,2663
179730,12/1/2017,5671
179730,1/1/2018,1
179730,2/1/2018,1
179730,3/1/2018,1
179730,4/1/2018,1
179730,5/1/2018,1
179730,6/1/2018,1
179730,7/1/2018,1
179730,8/1/2018,1
179730,9/1/2018,1
179730,10/1/2018,1
179730,11/1/2018,1
179730,12/1/2018,1
179730,1/1/2019,1
180053,1/1/2014,1
180053,2/1/2014,1
180053,3/1/2014,1
180053,4/1/2014,1
180053,5/1/2014,1
180053,6/1/2014,1
180053,7/1/2014,1
180053,8/1/2014,1
180053,9/1/2014,1
180053,10/1/2014,1
180053,11/1/2014,1
180053,12/1/2014,1
180053,1/1/2015,1
180053,2/1/2015,1
180053,3/1/2015,1
180053,4/1/2015,1
180053,5/1/2015,1
180053,6/1/2015,1
180053,7/1/2015,1
180053,8/1/2015,1
180053,9/1/2015,1
180053,10/1/2015,1
180053,11/1/2015,1
180053,12/1/2015,1
180053,1/1/2016,1
180053,2/1/2016,1
180053,3/1/2016,1
180053,4/1/2016,1
180053,5/1/2016,1
180053,6/1/2016,1
180053,7/1/2016,1
180053,8/1/2016,1
180053,9/1/2016,1
180053,10/1/2016,1
180053,11/1/2016,1
180053,12/1/2016,1
180053,1/1/2017,1
180053,2/1/2017,1
180053,3/1/2017,1
180053,4/1/2017,4139
180053,5/1/2017,3262
180053,6/1/2017,19541
180053,7/1/2017,16555
180053,8/1/2017,6735
180053,9/1/2017,1254
180053,10/1/2017,4133
180053,11/1/2017,2286
180053,12/1/2017,496
180053,1/1/2018,5785
180053,2/1/2018,6815
180053,3/1/2018,31211
180053,4/1/2018,21538
180053,5/1/2018,12752
180053,6/1/2018,6661
180053,7/1/2018,15197
180053,8/1/2018,2814
180053,9/1/2018,1439
180053,10/1/2018,3416
180053,11/1/2018,4192
180053,12/1/2018,4548
180053,1/1/2019,1
180130,1/1/2014,1
180130,2/1/2014,1
180130,3/1/2014,1
180130,4/1/2014,1
180130,5/1/2014,1
180130,6/1/2014,1
180130,7/1/2014,1
180130,8/1/2014,1
180130,9/1/2014,1
180130,10/1/2014,1
180130,11/1/2014,1
180130,12/1/2014,1
180130,1/1/2015,1
180130,2/1/2015,1
180130,3/1/2015,1
180130,4/1/2015,1
180130,5/1/2015,1
180130,6/1/2015,1
180130,7/1/2015,1
180130,8/1/2015,1
180130,9/1/2015,1
180130,10/1/2015,1
180130,11/1/2015,1
180130,12/1/2015,1
180130,1/1/2016,1
180130,2/1/2016,1
180130,3/1/2016,1
180130,4/1/2016,1
180130,5/1/2016,1
180130,6/1/2016,1
180130,7/1/2016,1
180130,8/1/2016,1
180130,9/1/2016,1948399.97
180130,10/1/2016,1261451.61
180130,11/1/2016,2991672.37
180130,12/1/2016,3478689.19
180130,1/1/2017,2587613.13
180130,2/1/2017,2645481.82
180130,3/1/2017,11324953.67
180130,4/1/2017,3316947.68
180130,5/1/2017,4528813.67
180130,6/1/2017,6154994.19
180130,7/1/2017,5281168.96
180130,8/1/2017,4427688.33
180130,9/1/2017,5718996.71
180130,10/1/2017,3414287.67
180130,11/1/2017,2558145.65
180130,12/1/2017,624793.57
180130,1/1/2018,4314718.77
180130,2/1/2018,3131579.59
180130,3/1/2018,12811527.32
180130,4/1/2018,1846183.66
180130,5/1/2018,3327157.21
180130,6/1/2018,7298438.82
180130,7/1/2018,11518644.55
180130,8/1/2018,3961324.86
180130,9/1/2018,4332141.62
180130,10/1/2018,3189293.27
180130,11/1/2018,2135248.69
180130,12/1/2018,1965511.56
180130,1/1/2019,3136169.62
180217,1/1/2014,1
180217,2/1/2014,1
180217,3/1/2014,1
180217,4/1/2014,1
180217,5/1/2014,1
180217,6/1/2014,1
180217,7/1/2014,1
180217,8/1/2014,1
180217,9/1/2014,1
180217,10/1/2014,1
180217,11/1/2014,1
180217,12/1/2014,1
180217,1/1/2015,1
180217,2/1/2015,1
180217,3/1/2015,1
180217,4/1/2015,1
180217,5/1/2015,1
180217,6/1/2015,1
180217,7/1/2015,1
180217,8/1/2015,1
180217,9/1/2015,1
180217,10/1/2015,1
180217,11/1/2015,1
180217,12/1/2015,1
180217,1/1/2016,1
180217,2/1/2016,1
180217,3/1/2016,1
180217,4/1/2016,1
180217,5/1/2016,1
180217,6/1/2016,1
180217,7/1/2016,1
180217,8/1/2016,1
180217,9/1/2016,1
180217,10/1/2016,1
180217,11/1/2016,1
180217,12/1/2016,1
180217,1/1/2017,1
180217,2/1/2017,1
180217,3/1/2017,2143
180217,4/1/2017,5693
180217,5/1/2017,7364
180217,6/1/2017,1728
180217,7/1/2017,9919.82
180217,8/1/2017,7119
180217,9/1/2017,11163
180217,10/1/2017,4617
180217,11/1/2017,1781
180217,12/1/2017,1258
180217,1/1/2018,4171
180217,2/1/2018,5692
180217,3/1/2018,2552
180217,4/1/2018,5168
180217,5/1/2018,2412
180217,6/1/2018,9914
180217,7/1/2018,3414
180217,8/1/2018,12131
180217,9/1/2018,9672
180217,10/1/2018,11124
180217,11/1/2018,1484
180217,12/1/2018,6459
180217,1/1/2019,5159
180392,1/1/2014,1
180392,2/1/2014,1
180392,3/1/2014,1
180392,4/1/2014,1
180392,5/1/2014,1
180392,6/1/2014,1
180392,7/1/2014,1
180392,8/1/2014,1
180392,9/1/2014,1
180392,10/1/2014,1
180392,11/1/2014,1
180392,12/1/2014,1
180392,1/1/2015,1
180392,2/1/2015,1
180392,3/1/2015,1
180392,4/1/2015,1
180392,5/1/2015,1
180392,6/1/2015,1
180392,7/1/2015,1
180392,8/1/2015,1
180392,9/1/2015,1
180392,10/1/2015,1
180392,11/1/2015,1
180392,12/1/2015,1
180392,1/1/2016,1
180392,2/1/2016,1
180392,3/1/2016,1
180392,4/1/2016,1
180392,5/1/2016,1
180392,6/1/2016,1
180392,7/1/2016,1
180392,8/1/2016,1
180392,9/1/2016,1
180392,10/1/2016,1
180392,11/1/2016,1
180392,12/1/2016,1
180392,1/1/2017,1
180392,2/1/2017,1
180392,3/1/2017,1
180392,4/1/2017,2389
180392,5/1/2017,534136
180392,6/1/2017,7181
180392,7/1/2017,1161
180392,8/1/2017,812
180392,9/1/2017,1
180392,10/1/2017,1
180392,11/1/2017,52
180392,12/1/2017,1
180392,1/1/2018,585
180392,2/1/2018,1
180392,3/1/2018,42
180392,4/1/2018,493
180392,5/1/2018,138
180392,6/1/2018,1785
180392,7/1/2018,1111
180392,8/1/2018,118
180392,9/1/2018,2735
180392,10/1/2018,678
180392,11/1/2018,115
180392,12/1/2018,42
180392,1/1/2019,1133
180483,1/1/2014,1
180483,2/1/2014,1
180483,3/1/2014,1
180483,4/1/2014,1
180483,5/1/2014,1
180483,6/1/2014,1
180483,7/1/2014,1
180483,8/1/2014,1
180483,9/1/2014,1
180483,10/1/2014,1
180483,11/1/2014,1
180483,12/1/2014,1
180483,1/1/2015,1
180483,2/1/2015,1
180483,3/1/2015,1
180483,4/1/2015,1
180483,5/1/2015,1
180483,6/1/2015,1
180483,7/1/2015,1
180483,8/1/2015,1
180483,9/1/2015,1
180483,10/1/2015,1
180483,11/1/2015,1
180483,12/1/2015,1
180483,1/1/2016,1
180483,2/1/2016,1
180483,3/1/2016,1
180483,4/1/2016,1
180483,5/1/2016,1
180483,6/1/2016,1
180483,7/1/2016,1
180483,8/1/2016,1
180483,9/1/2016,1
180483,10/1/2016,1
180483,11/1/2016,1
180483,12/1/2016,1
180483,1/1/2017,1
180483,2/1/2017,1
180483,3/1/2017,1
180483,4/1/2017,2286
180483,5/1/2017,36641
180483,6/1/2017,16151
180483,7/1/2017,24921
180483,8/1/2017,11351
180483,9/1/2017,11199
180483,10/1/2017,17145
180483,11/1/2017,18131
180483,12/1/2017,1543
180483,1/1/2018,21316
180483,2/1/2018,16291
180483,3/1/2018,21811
180483,4/1/2018,17491
180483,5/1/2018,43551
180483,6/1/2018,32728
180483,7/1/2018,43272
180483,8/1/2018,31799
180483,9/1/2018,14611
180483,10/1/2018,23531
180483,11/1/2018,17181
180483,12/1/2018,16415
180483,1/1/2019,9315
181047,1/1/2014,1
181047,2/1/2014,1
181047,3/1/2014,1
181047,4/1/2014,1
181047,5/1/2014,1
181047,6/1/2014,1
181047,7/1/2014,1
181047,8/1/2014,1
181047,9/1/2014,1
181047,10/1/2014,1
181047,11/1/2014,1
181047,12/1/2014,1
181047,1/1/2015,1
181047,2/1/2015,1
181047,3/1/2015,1
181047,4/1/2015,1
181047,5/1/2015,1
181047,6/1/2015,1
181047,7/1/2015,1
181047,8/1/2015,1
181047,9/1/2015,1
181047,10/1/2015,1
181047,11/1/2015,1
181047,12/1/2015,1
181047,1/1/2016,1
181047,2/1/2016,1
181047,3/1/2016,1
181047,4/1/2016,1
181047,5/1/2016,1
181047,6/1/2016,1
181047,7/1/2016,1
181047,8/1/2016,1
181047,9/1/2016,1
181047,10/1/2016,1
181047,11/1/2016,1
181047,12/1/2016,1
181047,1/1/2017,1
181047,2/1/2017,1
181047,3/1/2017,1
181047,4/1/2017,1
181047,5/1/2017,1
181047,6/1/2017,1
181047,7/1/2017,1
181047,8/1/2017,1
181047,9/1/2017,17114.54
181047,10/1/2017,7475.7
181047,11/1/2017,39111.38
181047,12/1/2017,21121.27
181047,1/1/2018,1
181047,2/1/2018,29833
181047,3/1/2018,24181.24
181047,4/1/2018,1
181047,5/1/2018,33439
181047,6/1/2018,18689
181047,7/1/2018,24158
181047,8/1/2018,32133
181047,9/1/2018,21566
181047,10/1/2018,1328
181047,11/1/2018,26997
181047,12/1/2018,42311
181047,1/1/2019,29213
181149,1/1/2014,1
181149,2/1/2014,1
181149,3/1/2014,1
181149,4/1/2014,1
181149,5/1/2014,1
181149,6/1/2014,1
181149,7/1/2014,1
181149,8/1/2014,1
181149,9/1/2014,1
181149,10/1/2014,1
181149,11/1/2014,1
181149,12/1/2014,1
181149,1/1/2015,1
181149,2/1/2015,1
181149,3/1/2015,1
181149,4/1/2015,1
181149,5/1/2015,1
181149,6/1/2015,1
181149,7/1/2015,1
181149,8/1/2015,1
181149,9/1/2015,1
181149,10/1/2015,1
181149,11/1/2015,1
181149,12/1/2015,1
181149,1/1/2016,1
181149,2/1/2016,1
181149,3/1/2016,1
181149,4/1/2016,1
181149,5/1/2016,1
181149,6/1/2016,1
181149,7/1/2016,1
181149,8/1/2016,1
181149,9/1/2016,1
181149,10/1/2016,1
181149,11/1/2016,1
181149,12/1/2016,1
181149,1/1/2017,1
181149,2/1/2017,1
181149,3/1/2017,1
181149,4/1/2017,1
181149,5/1/2017,1
181149,6/1/2017,3885
181149,7/1/2017,12516
181149,8/1/2017,7611
181149,9/1/2017,11393
181149,10/1/2017,8119.65
181149,11/1/2017,771
181149,12/1/2017,4493
181149,1/1/2018,7534
181149,2/1/2018,94111.55
181149,3/1/2018,7385.9
181149,4/1/2018,4216.1
181149,5/1/2018,22343
181149,6/1/2018,7372.2
181149,7/1/2018,3253.7
181149,8/1/2018,61964.29
181149,9/1/2018,1
181149,10/1/2018,8635
181149,11/1/2018,1
181149,12/1/2018,1691.1
181149,1/1/2019,7311
181315,1/1/2014,1
181315,2/1/2014,1
181315,3/1/2014,1
181315,4/1/2014,1
181315,5/1/2014,1
181315,6/1/2014,1
181315,7/1/2014,1
181315,8/1/2014,1
181315,9/1/2014,1
181315,10/1/2014,1
181315,11/1/2014,1
181315,12/1/2014,1
181315,1/1/2015,1
181315,2/1/2015,1
181315,3/1/2015,1
181315,4/1/2015,1
181315,5/1/2015,1
181315,6/1/2015,1
181315,7/1/2015,1
181315,8/1/2015,1
181315,9/1/2015,1
181315,10/1/2015,1
181315,11/1/2015,1
181315,12/1/2015,1
181315,1/1/2016,1
181315,2/1/2016,1
181315,3/1/2016,1
181315,4/1/2016,1
181315,5/1/2016,1
181315,6/1/2016,1
181315,7/1/2016,1
181315,8/1/2016,1
181315,9/1/2016,1
181315,10/1/2016,1
181315,11/1/2016,1
181315,12/1/2016,1
181315,1/1/2017,1
181315,2/1/2017,1
181315,3/1/2017,1
181315,4/1/2017,1
181315,5/1/2017,1
181315,6/1/2017,1
181315,7/1/2017,13481
181315,8/1/2017,1853
181315,9/1/2017,7938
181315,10/1/2017,12287
181315,11/1/2017,3975
181315,12/1/2017,11784
181315,1/1/2018,2225
181315,2/1/2018,8474
181315,3/1/2018,2192
181315,4/1/2018,4511
181315,5/1/2018,11376
181315,6/1/2018,6611
181315,7/1/2018,3443
181315,8/1/2018,7849
181315,9/1/2018,4951
181315,10/1/2018,7261
181315,11/1/2018,3896
181315,12/1/2018,8482
181315,1/1/2019,484
182601,1/1/2014,1
182601,2/1/2014,1
182601,3/1/2014,1
182601,4/1/2014,1
182601,5/1/2014,1
182601,6/1/2014,1
182601,7/1/2014,1
182601,8/1/2014,1
182601,9/1/2014,1
182601,10/1/2014,1
182601,11/1/2014,1
182601,12/1/2014,1
182601,1/1/2015,1
182601,2/1/2015,1
182601,3/1/2015,1
182601,4/1/2015,1
182601,5/1/2015,1
182601,6/1/2015,1
182601,7/1/2015,1
182601,8/1/2015,1
182601,9/1/2015,1
182601,10/1/2015,1
182601,11/1/2015,1
182601,12/1/2015,1
182601,1/1/2016,1
182601,2/1/2016,1
182601,3/1/2016,1
182601,4/1/2016,1
182601,5/1/2016,1
182601,6/1/2016,1
182601,7/1/2016,1
182601,8/1/2016,1
182601,9/1/2016,1
182601,10/1/2016,1
182601,11/1/2016,1
182601,12/1/2016,1
182601,1/1/2017,1
182601,2/1/2017,1
182601,3/1/2017,1
182601,4/1/2017,1
182601,5/1/2017,1
182601,6/1/2017,1
182601,7/1/2017,1
182601,8/1/2017,1
182601,9/1/2017,1
182601,10/1/2017,1
182601,11/1/2017,1
182601,12/1/2017,51169.55
182601,1/1/2018,2811
182601,2/1/2018,5112
182601,3/1/2018,1744.5
182601,4/1/2018,9494.5
182601,5/1/2018,39412
182601,6/1/2018,25913
182601,7/1/2018,39947
182601,8/1/2018,64116
182601,9/1/2018,44755
182601,10/1/2018,112715.83
182601,11/1/2018,21954.1
182601,12/1/2018,33961
182601,1/1/2019,41192.5
183566,1/1/2014,1
183566,2/1/2014,1
183566,3/1/2014,1
183566,4/1/2014,1
183566,5/1/2014,1
183566,6/1/2014,1
183566,7/1/2014,1
183566,8/1/2014,1
183566,9/1/2014,1
183566,10/1/2014,1
183566,11/1/2014,1
183566,12/1/2014,1
183566,1/1/2015,1
183566,2/1/2015,1
183566,3/1/2015,1
183566,4/1/2015,1
183566,5/1/2015,1
183566,6/1/2015,1
183566,7/1/2015,1
183566,8/1/2015,1
183566,9/1/2015,1
183566,10/1/2015,1
183566,11/1/2015,1
183566,12/1/2015,1
183566,1/1/2016,1
183566,2/1/2016,1
183566,3/1/2016,1
183566,4/1/2016,1
183566,5/1/2016,1
183566,6/1/2016,1
183566,7/1/2016,1
183566,8/1/2016,1
183566,9/1/2016,1
183566,10/1/2016,1
183566,11/1/2016,1
183566,12/1/2016,1
183566,1/1/2017,1
183566,2/1/2017,1
183566,3/1/2017,1
183566,4/1/2017,1
183566,5/1/2017,1
183566,6/1/2017,1
183566,7/1/2017,1
183566,8/1/2017,1
183566,9/1/2017,1
183566,10/1/2017,1
183566,11/1/2017,1
183566,12/1/2017,1
183566,1/1/2018,1
183566,2/1/2018,2714
183566,3/1/2018,15116
183566,4/1/2018,2865
183566,5/1/2018,1
183566,6/1/2018,7617
183566,7/1/2018,9719
183566,8/1/2018,9781
183566,9/1/2018,1
183566,10/1/2018,7787
183566,11/1/2018,4399
183566,12/1/2018,1
183566,1/1/2019,2884
183567,1/1/2014,1
183567,2/1/2014,1
183567,3/1/2014,1
183567,4/1/2014,1
183567,5/1/2014,1
